drug_id,biomarker_name
D0N5CW,Arterial spin labeling (ASL)
D0T3DG,Arterial spin labeling (ASL)
DSK7I5,Arterial spin labeling (ASL)
D09WZU,Choline
D0N5CW,Choline
D0T3DG,Choline
DSK7I5,Choline
D09WZU,Creatine
D0N5CW,Creatine
D0T3DG,Creatine
DSK7I5,Creatine
D09WZU,Diffusion tensor imaging (DTI)
D0N5CW,Diffusion tensor imaging (DTI)
D0T3DG,Diffusion tensor imaging (DTI)
DSK7I5,Diffusion tensor imaging (DTI)
D09WZU,florbetapir
D0N5CW,florbetapir
D0T3DG,florbetapir
DSK7I5,florbetapir
D09WZU,Glutamate
D0N5CW,Glutamate
D0T3DG,Glutamate
DSK7I5,Glutamate
D09WZU,Glutamine
D0N5CW,Glutamine
D0T3DG,Glutamine
DSK7I5,Glutamine
D09WZU,Isoprostanes
D0N5CW,Isoprostanes
D0T3DG,Isoprostanes
DSK7I5,Isoprostanes
D09WZU,longitudinal MRI volumetric data
D0N5CW,longitudinal MRI volumetric data
D0T3DG,longitudinal MRI volumetric data
DSK7I5,longitudinal MRI volumetric data
D09WZU,medial temporal lobe (MTL)
D0N5CW,medial temporal lobe (MTL)
D0T3DG,medial temporal lobe (MTL)
DSK7I5,medial temporal lobe (MTL)
D09WZU,Myoinositol
D0N5CW,Myoinositol
D0T3DG,Myoinositol
DSK7I5,Myoinositol
D09WZU,Phosphocreatine
D0N5CW,Phosphocreatine
D0T3DG,Phosphocreatine
DSK7I5,Phosphocreatine
D09WZU,P-tau 231
D0N5CW,P-tau 231
D0T3DG,P-tau 231
DSK7I5,P-tau 231
D09WZU,Regional blood oxygen level dependent (BOLD)
D0N5CW,Regional blood oxygen level dependent (BOLD)
D0T3DG,Regional blood oxygen level dependent (BOLD)
DSK7I5,Regional blood oxygen level dependent (BOLD)
D09WZU,AI40
D0N5CW,AI40
D0T3DG,AI40
DSK7I5,AI40
D09WZU,pTau181
D0N5CW,pTau181
D0T3DG,pTau181
DSK7I5,pTau181
D09WZU,PTau199
D0N5CW,PTau199
D0T3DG,PTau199
DSK7I5,PTau199
D09WZU,PTau231
D0N5CW,PTau231
D0T3DG,PTau231
DSK7I5,PTau231
D09WZU,age
D0N5CW,age
D0T3DG,age
DSK7I5,age
D09WZU,123I-quinuclidinyl benzilate (123I-QNB)
D0N5CW,123I-quinuclidinyl benzilate (123I-QNB)
D0T3DG,123I-quinuclidinyl benzilate (123I-QNB)
DSK7I5,123I-quinuclidinyl benzilate (123I-QNB)
D09WZU,123I-quinuclidinylbenzilate (123I-QNB)
D0N5CW,123I-quinuclidinylbenzilate (123I-QNB)
D0T3DG,123I-quinuclidinylbenzilate (123I-QNB)
DSK7I5,123I-quinuclidinylbenzilate (123I-QNB)
D09WZU,18F-fluorodeoxyglucose (FDG)
D0N5CW,18F-fluorodeoxyglucose (FDG)
D0T3DG,18F-fluorodeoxyglucose (FDG)
DSK7I5,18F-fluorodeoxyglucose (FDG)
D09WZU,Adapter protein X11beta (APBA2)
D0N5CW,Adapter protein X11beta (APBA2)
D0T3DG,Adapter protein X11beta (APBA2)
DSK7I5,Adapter protein X11beta (APBA2)
D09WZU,Apolipoprotein E (APOE)
D0N5CW,Apolipoprotein E (APOE)
D0T3DG,Apolipoprotein E (APOE)
DSK7I5,Apolipoprotein E (APOE)
D09WZU,Florbetaben (18F-BAY94-9172)
D0N5CW,Florbetaben (18F-BAY94-9172)
D0T3DG,Florbetaben (18F-BAY94-9172)
DSK7I5,Florbetaben (18F-BAY94-9172)
D09WZU,Microtubule-associated protein tau (MAPT)
D0N5CW,Microtubule-associated protein tau (MAPT)
D0T3DG,Microtubule-associated protein tau (MAPT)
DSK7I5,Microtubule-associated protein tau (MAPT)
D09WZU,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D0N5CW,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D0T3DG,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
DSK7I5,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D09WZU,Monocyte chemotactic and activating factor (CCL2)
D0N5CW,Monocyte chemotactic and activating factor (CCL2)
D0T3DG,Monocyte chemotactic and activating factor (CCL2)
DSK7I5,Monocyte chemotactic and activating factor (CCL2)
D09WZU,N-acetyl aspartate (NAA)
D0N5CW,N-acetyl aspartate (NAA)
D0T3DG,N-acetyl aspartate (NAA)
DSK7I5,N-acetyl aspartate (NAA)
D09WZU,Pittsburgh compound B(PIB)
D0N5CW,Pittsburgh compound B(PIB)
D0T3DG,Pittsburgh compound B(PIB)
DSK7I5,Pittsburgh compound B(PIB)
D05VAE,AIx-42
D05VAE,B-Amyloid
D05VAE,disproportionate atrophy
D05VAE,Tau protein
D05VAE,11C-(R)-PK11195
D05VAE,123I-5IA-85380
D05VAE,123I-IBVM
D05VAE,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D05VAE,AIo
D05VAE,Arterial spin labeling (ASL)
D05VAE,Choline
D05VAE,Creatine
D05VAE,Diffusion tensor imaging (DTI)
D05VAE,florbetapir
D05VAE,Glutamate
D05VAE,Glutamine
D05VAE,Isoprostanes
D05VAE,longitudinal MRI volumetric data
D05VAE,medial temporal lobe (MTL)
D05VAE,Myoinositol
D05VAE,Phosphocreatine
D05VAE,P-tau 231
D05VAE,Regional blood oxygen level dependent (BOLD)
D05VAE,AI40
D05VAE,pTau181
D05VAE,PTau199
D05VAE,PTau231
D05VAE,age
D05VAE,123I-quinuclidinyl benzilate (123I-QNB)
D05VAE,123I-quinuclidinylbenzilate (123I-QNB)
D05VAE,18F-fluorodeoxyglucose (FDG)
D05VAE,Adapter protein X11beta (APBA2)
D05VAE,Apolipoprotein E (APOE)
D05VAE,Florbetaben (18F-BAY94-9172)
D05VAE,Microtubule-associated protein tau (MAPT)
D05VAE,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D05VAE,Monocyte chemotactic and activating factor (CCL2)
D05VAE,N-acetyl aspartate (NAA)
D05VAE,Pittsburgh compound B(PIB)
D03NLQ,AIx-42
D0G5ZE,AIx-42
D03NLQ,B-Amyloid
D0G5ZE,B-Amyloid
D03NLQ,disproportionate atrophy
D0G5ZE,disproportionate atrophy
D03NLQ,Tau protein
D0G5ZE,Tau protein
D03NLQ,11C-(R)-PK11195
D0G5ZE,11C-(R)-PK11195
D03NLQ,123I-5IA-85380
D0G5ZE,123I-5IA-85380
D03NLQ,123I-IBVM
D0G5ZE,123I-IBVM
D03NLQ,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D0G5ZE,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D03NLQ,AIo
D0G5ZE,AIo
D03NLQ,Arterial spin labeling (ASL)
D0G5ZE,Arterial spin labeling (ASL)
D03NLQ,Choline
D0G5ZE,Choline
D03NLQ,Creatine
D0G5ZE,Creatine
D03NLQ,Diffusion tensor imaging (DTI)
D0G5ZE,Diffusion tensor imaging (DTI)
D03NLQ,florbetapir
D0G5ZE,florbetapir
D03NLQ,Glutamate
D0G5ZE,Glutamate
D03NLQ,Glutamine
D0G5ZE,Glutamine
D03NLQ,Isoprostanes
D0G5ZE,Isoprostanes
D03NLQ,longitudinal MRI volumetric data
D0G5ZE,longitudinal MRI volumetric data
D03NLQ,medial temporal lobe (MTL)
D0G5ZE,medial temporal lobe (MTL)
D03NLQ,Myoinositol
D0G5ZE,Myoinositol
D03NLQ,Phosphocreatine
D0G5ZE,Phosphocreatine
D03NLQ,P-tau 231
D0G5ZE,P-tau 231
D03NLQ,Regional blood oxygen level dependent (BOLD)
D0G5ZE,Regional blood oxygen level dependent (BOLD)
D03NLQ,AI40
D0G5ZE,AI40
D03NLQ,pTau181
D0G5ZE,pTau181
D03NLQ,PTau199
D0G5ZE,PTau199
D03NLQ,PTau231
D0G5ZE,PTau231
D03NLQ,age
D0G5ZE,age
D03NLQ,123I-quinuclidinyl benzilate (123I-QNB)
D0G5ZE,123I-quinuclidinyl benzilate (123I-QNB)
D03NLQ,123I-quinuclidinylbenzilate (123I-QNB)
D0G5ZE,123I-quinuclidinylbenzilate (123I-QNB)
D03NLQ,18F-fluorodeoxyglucose (FDG)
D0G5ZE,18F-fluorodeoxyglucose (FDG)
D03NLQ,Adapter protein X11beta (APBA2)
D0G5ZE,Adapter protein X11beta (APBA2)
D03NLQ,Apolipoprotein E (APOE)
D0G5ZE,Apolipoprotein E (APOE)
D03NLQ,Florbetaben (18F-BAY94-9172)
D0G5ZE,Florbetaben (18F-BAY94-9172)
D03NLQ,Microtubule-associated protein tau (MAPT)
D0G5ZE,Microtubule-associated protein tau (MAPT)
D03NLQ,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D0G5ZE,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D03NLQ,Monocyte chemotactic and activating factor (CCL2)
D0G5ZE,Monocyte chemotactic and activating factor (CCL2)
D03NLQ,N-acetyl aspartate (NAA)
D0G5ZE,N-acetyl aspartate (NAA)
D03NLQ,Pittsburgh compound B(PIB)
D0G5ZE,Pittsburgh compound B(PIB)
D04NCC,AIx-42
D09UJB,AIx-42
D0I9VU,AIx-42
D04NCC,B-Amyloid
D09UJB,B-Amyloid
D0I9VU,B-Amyloid
D04NCC,disproportionate atrophy
D09UJB,disproportionate atrophy
D0I9VU,disproportionate atrophy
D04NCC,Tau protein
D09UJB,Tau protein
D0I9VU,Tau protein
D04NCC,11C-(R)-PK11195
D09UJB,11C-(R)-PK11195
D0I9VU,11C-(R)-PK11195
D04NCC,123I-5IA-85380
D09UJB,123I-5IA-85380
D0I9VU,123I-5IA-85380
D04NCC,123I-IBVM
D09UJB,123I-IBVM
D0I9VU,123I-IBVM
D04NCC,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D09UJB,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D0I9VU,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D04NCC,AIo
D09UJB,AIo
D0I9VU,AIo
D04NCC,Arterial spin labeling (ASL)
D09UJB,Arterial spin labeling (ASL)
D0I9VU,Arterial spin labeling (ASL)
D04NCC,Choline
D09UJB,Choline
D0I9VU,Choline
D04NCC,Creatine
D09UJB,Creatine
D0I9VU,Creatine
D04NCC,Diffusion tensor imaging (DTI)
D09UJB,Diffusion tensor imaging (DTI)
D0I9VU,Diffusion tensor imaging (DTI)
D04NCC,florbetapir
D09UJB,florbetapir
D0I9VU,florbetapir
D04NCC,Glutamate
D09UJB,Glutamate
D0I9VU,Glutamate
D04NCC,Glutamine
D09UJB,Glutamine
D0I9VU,Glutamine
D04NCC,Isoprostanes
D09UJB,Isoprostanes
D0I9VU,Isoprostanes
D04NCC,longitudinal MRI volumetric data
D09UJB,longitudinal MRI volumetric data
D0I9VU,longitudinal MRI volumetric data
D04NCC,medial temporal lobe (MTL)
D09UJB,medial temporal lobe (MTL)
D0I9VU,medial temporal lobe (MTL)
D04NCC,Myoinositol
D09UJB,Myoinositol
D0I9VU,Myoinositol
D04NCC,Phosphocreatine
D09UJB,Phosphocreatine
D0I9VU,Phosphocreatine
D04NCC,P-tau 231
D09UJB,P-tau 231
D0I9VU,P-tau 231
D04NCC,Regional blood oxygen level dependent (BOLD)
D09UJB,Regional blood oxygen level dependent (BOLD)
D0I9VU,Regional blood oxygen level dependent (BOLD)
D04NCC,AI40
D09UJB,AI40
D0I9VU,AI40
D04NCC,pTau181
D09UJB,pTau181
D0I9VU,pTau181
D04NCC,PTau199
D09UJB,PTau199
D0I9VU,PTau199
D04NCC,PTau231
D09UJB,PTau231
D0I9VU,PTau231
D04NCC,age
D09UJB,age
D0I9VU,age
D04NCC,123I-quinuclidinyl benzilate (123I-QNB)
D09UJB,123I-quinuclidinyl benzilate (123I-QNB)
D0I9VU,123I-quinuclidinyl benzilate (123I-QNB)
D04NCC,123I-quinuclidinylbenzilate (123I-QNB)
D09UJB,123I-quinuclidinylbenzilate (123I-QNB)
D0I9VU,123I-quinuclidinylbenzilate (123I-QNB)
D04NCC,18F-fluorodeoxyglucose (FDG)
D09UJB,18F-fluorodeoxyglucose (FDG)
D0I9VU,18F-fluorodeoxyglucose (FDG)
D04NCC,Adapter protein X11beta (APBA2)
D09UJB,Adapter protein X11beta (APBA2)
D0I9VU,Adapter protein X11beta (APBA2)
D04NCC,Apolipoprotein E (APOE)
D09UJB,Apolipoprotein E (APOE)
D0I9VU,Apolipoprotein E (APOE)
D04NCC,Florbetaben (18F-BAY94-9172)
D09UJB,Florbetaben (18F-BAY94-9172)
D0I9VU,Florbetaben (18F-BAY94-9172)
D04NCC,Microtubule-associated protein tau (MAPT)
D09UJB,Microtubule-associated protein tau (MAPT)
D0I9VU,Microtubule-associated protein tau (MAPT)
D04NCC,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D09UJB,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D0I9VU,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D04NCC,Monocyte chemotactic and activating factor (CCL2)
D09UJB,Monocyte chemotactic and activating factor (CCL2)
D0I9VU,Monocyte chemotactic and activating factor (CCL2)
D04NCC,N-acetyl aspartate (NAA)
D09UJB,N-acetyl aspartate (NAA)
D0I9VU,N-acetyl aspartate (NAA)
D04NCC,Pittsburgh compound B(PIB)
D09UJB,Pittsburgh compound B(PIB)
D0I9VU,Pittsburgh compound B(PIB)
D06STX,AIx-42
D0C2OR,AIx-42
D06STX,B-Amyloid
D0C2OR,B-Amyloid
D06STX,disproportionate atrophy
D0C2OR,disproportionate atrophy
D06STX,Tau protein
D0C2OR,Tau protein
D06STX,11C-(R)-PK11195
D0C2OR,11C-(R)-PK11195
D06STX,123I-5IA-85380
D0C2OR,123I-5IA-85380
D06STX,123I-IBVM
D0C2OR,123I-IBVM
D06STX,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D0C2OR,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D06STX,AIo
D0C2OR,AIo
D06STX,Arterial spin labeling (ASL)
D0C2OR,Arterial spin labeling (ASL)
D06STX,Choline
D0C2OR,Choline
D06STX,Creatine
D0C2OR,Creatine
D06STX,Diffusion tensor imaging (DTI)
D0C2OR,Diffusion tensor imaging (DTI)
D06STX,florbetapir
D0C2OR,florbetapir
D06STX,Glutamate
D0C2OR,Glutamate
D06STX,Glutamine
D0C2OR,Glutamine
D06STX,Isoprostanes
D0C2OR,Isoprostanes
D06STX,longitudinal MRI volumetric data
D0C2OR,longitudinal MRI volumetric data
D06STX,medial temporal lobe (MTL)
D0C2OR,medial temporal lobe (MTL)
D06STX,Myoinositol
D0C2OR,Myoinositol
D06STX,Phosphocreatine
D0C2OR,Phosphocreatine
D06STX,P-tau 231
D0C2OR,P-tau 231
D06STX,Regional blood oxygen level dependent (BOLD)
D0C2OR,Regional blood oxygen level dependent (BOLD)
D06STX,AI40
D0C2OR,AI40
D06STX,pTau181
D0C2OR,pTau181
D06STX,PTau199
D0C2OR,PTau199
D06STX,PTau231
D0C2OR,PTau231
D06STX,age
D0C2OR,age
D06STX,123I-quinuclidinyl benzilate (123I-QNB)
D0C2OR,123I-quinuclidinyl benzilate (123I-QNB)
D06STX,123I-quinuclidinylbenzilate (123I-QNB)
D0C2OR,123I-quinuclidinylbenzilate (123I-QNB)
D06STX,18F-fluorodeoxyglucose (FDG)
D0C2OR,18F-fluorodeoxyglucose (FDG)
D06STX,Adapter protein X11beta (APBA2)
D0C2OR,Adapter protein X11beta (APBA2)
D06STX,Apolipoprotein E (APOE)
D0C2OR,Apolipoprotein E (APOE)
D06STX,Florbetaben (18F-BAY94-9172)
D0C2OR,Florbetaben (18F-BAY94-9172)
D06STX,Microtubule-associated protein tau (MAPT)
D0C2OR,Microtubule-associated protein tau (MAPT)
D06STX,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D0C2OR,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D06STX,Monocyte chemotactic and activating factor (CCL2)
D0C2OR,Monocyte chemotactic and activating factor (CCL2)
D06STX,N-acetyl aspartate (NAA)
D0C2OR,N-acetyl aspartate (NAA)
D06STX,Pittsburgh compound B(PIB)
D0C2OR,Pittsburgh compound B(PIB)
D0I0YS,AIx-42
D0MW7B,AIx-42
D0PU9C,AIx-42
D0I0YS,B-Amyloid
D0MW7B,B-Amyloid
D0PU9C,B-Amyloid
D0I0YS,disproportionate atrophy
D0MW7B,disproportionate atrophy
D0PU9C,disproportionate atrophy
D0I0YS,Tau protein
D0MW7B,Tau protein
D0PU9C,Tau protein
D0I0YS,11C-(R)-PK11195
D0MW7B,11C-(R)-PK11195
D0PU9C,11C-(R)-PK11195
D0I0YS,123I-5IA-85380
D0MW7B,123I-5IA-85380
D0PU9C,123I-5IA-85380
D0I0YS,123I-IBVM
D0MW7B,123I-IBVM
D0PU9C,123I-IBVM
D0I0YS,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D0MW7B,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D0PU9C,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D0I0YS,AIo
D0MW7B,AIo
D0PU9C,AIo
D0I0YS,Arterial spin labeling (ASL)
D0MW7B,Arterial spin labeling (ASL)
D0PU9C,Arterial spin labeling (ASL)
D0I0YS,Choline
D0MW7B,Choline
D0PU9C,Choline
D0I0YS,Creatine
D0MW7B,Creatine
D0PU9C,Creatine
D0I0YS,Diffusion tensor imaging (DTI)
D0MW7B,Diffusion tensor imaging (DTI)
D0PU9C,Diffusion tensor imaging (DTI)
D0I0YS,florbetapir
D0MW7B,florbetapir
D0PU9C,florbetapir
D0I0YS,Glutamate
D0MW7B,Glutamate
D0PU9C,Glutamate
D0I0YS,Glutamine
D0MW7B,Glutamine
D0PU9C,Glutamine
D0I0YS,Isoprostanes
D0MW7B,Isoprostanes
D0PU9C,Isoprostanes
D0I0YS,longitudinal MRI volumetric data
D0MW7B,longitudinal MRI volumetric data
D0PU9C,longitudinal MRI volumetric data
D0I0YS,medial temporal lobe (MTL)
D0MW7B,medial temporal lobe (MTL)
D0PU9C,medial temporal lobe (MTL)
D0I0YS,Myoinositol
D0MW7B,Myoinositol
D0PU9C,Myoinositol
D0I0YS,Phosphocreatine
D0MW7B,Phosphocreatine
D0PU9C,Phosphocreatine
D0I0YS,P-tau 231
D0MW7B,P-tau 231
D0PU9C,P-tau 231
D0I0YS,Regional blood oxygen level dependent (BOLD)
D0MW7B,Regional blood oxygen level dependent (BOLD)
D0PU9C,Regional blood oxygen level dependent (BOLD)
D0I0YS,AI40
D0MW7B,AI40
D0PU9C,AI40
D0I0YS,pTau181
D0MW7B,pTau181
D0PU9C,pTau181
D0I0YS,PTau199
D0MW7B,PTau199
D0PU9C,PTau199
D0I0YS,PTau231
D0MW7B,PTau231
D0PU9C,PTau231
D0I0YS,age
D0MW7B,age
D0PU9C,age
D0I0YS,123I-quinuclidinyl benzilate (123I-QNB)
D0MW7B,123I-quinuclidinyl benzilate (123I-QNB)
D0PU9C,123I-quinuclidinyl benzilate (123I-QNB)
D0I0YS,123I-quinuclidinylbenzilate (123I-QNB)
D0MW7B,123I-quinuclidinylbenzilate (123I-QNB)
D0PU9C,123I-quinuclidinylbenzilate (123I-QNB)
D0I0YS,18F-fluorodeoxyglucose (FDG)
D0MW7B,18F-fluorodeoxyglucose (FDG)
D0PU9C,18F-fluorodeoxyglucose (FDG)
D0I0YS,Adapter protein X11beta (APBA2)
D0MW7B,Adapter protein X11beta (APBA2)
D0PU9C,Adapter protein X11beta (APBA2)
D0I0YS,Apolipoprotein E (APOE)
D0MW7B,Apolipoprotein E (APOE)
D0PU9C,Apolipoprotein E (APOE)
D0I0YS,Florbetaben (18F-BAY94-9172)
D0MW7B,Florbetaben (18F-BAY94-9172)
D0PU9C,Florbetaben (18F-BAY94-9172)
D0I0YS,Microtubule-associated protein tau (MAPT)
D0MW7B,Microtubule-associated protein tau (MAPT)
D0PU9C,Microtubule-associated protein tau (MAPT)
D0I0YS,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D0MW7B,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D0PU9C,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D0I0YS,Monocyte chemotactic and activating factor (CCL2)
D0MW7B,Monocyte chemotactic and activating factor (CCL2)
D0PU9C,Monocyte chemotactic and activating factor (CCL2)
D0I0YS,N-acetyl aspartate (NAA)
D0MW7B,N-acetyl aspartate (NAA)
D0PU9C,N-acetyl aspartate (NAA)
D0I0YS,Pittsburgh compound B(PIB)
D0MW7B,Pittsburgh compound B(PIB)
D0PU9C,Pittsburgh compound B(PIB)
D06FKC,AIx-42
D06FKC,B-Amyloid
D06FKC,disproportionate atrophy
D06FKC,Tau protein
D06FKC,11C-(R)-PK11195
D06FKC,123I-5IA-85380
D06FKC,123I-IBVM
D06FKC,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D06FKC,AIo
D06FKC,Arterial spin labeling (ASL)
D06FKC,Choline
D06FKC,Creatine
D06FKC,Diffusion tensor imaging (DTI)
D06FKC,florbetapir
D06FKC,Glutamate
D06FKC,Glutamine
D06FKC,Isoprostanes
D06FKC,longitudinal MRI volumetric data
D06FKC,medial temporal lobe (MTL)
D06FKC,Myoinositol
D06FKC,Phosphocreatine
D06FKC,P-tau 231
D06FKC,Regional blood oxygen level dependent (BOLD)
D06FKC,AI40
D06FKC,pTau181
D06FKC,PTau199
D06FKC,PTau231
D06FKC,age
D06FKC,123I-quinuclidinyl benzilate (123I-QNB)
D06FKC,123I-quinuclidinylbenzilate (123I-QNB)
D06FKC,18F-fluorodeoxyglucose (FDG)
D06FKC,Adapter protein X11beta (APBA2)
D06FKC,Apolipoprotein E (APOE)
D06FKC,Florbetaben (18F-BAY94-9172)
D06FKC,Microtubule-associated protein tau (MAPT)
D06FKC,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D06FKC,Monocyte chemotactic and activating factor (CCL2)
D06FKC,N-acetyl aspartate (NAA)
D06FKC,Pittsburgh compound B(PIB)
D05XDZ,AIx-42
D05XDZ,B-Amyloid
D05XDZ,disproportionate atrophy
D05XDZ,Tau protein
D05XDZ,11C-(R)-PK11195
D05XDZ,123I-5IA-85380
D05XDZ,123I-IBVM
D05XDZ,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D05XDZ,AIo
D05XDZ,Arterial spin labeling (ASL)
D05XDZ,Choline
D05XDZ,Creatine
D05XDZ,Diffusion tensor imaging (DTI)
D05XDZ,florbetapir
D05XDZ,Glutamate
D05XDZ,Glutamine
D05XDZ,Isoprostanes
D05XDZ,longitudinal MRI volumetric data
D05XDZ,medial temporal lobe (MTL)
D05XDZ,Myoinositol
D05XDZ,Phosphocreatine
D05XDZ,P-tau 231
D05XDZ,Regional blood oxygen level dependent (BOLD)
D05XDZ,AI40
D05XDZ,pTau181
D05XDZ,PTau199
D05XDZ,PTau231
D05XDZ,age
D05XDZ,123I-quinuclidinyl benzilate (123I-QNB)
D05XDZ,123I-quinuclidinylbenzilate (123I-QNB)
D05XDZ,18F-fluorodeoxyglucose (FDG)
D05XDZ,Adapter protein X11beta (APBA2)
D05XDZ,Apolipoprotein E (APOE)
D05XDZ,Florbetaben (18F-BAY94-9172)
D05XDZ,Microtubule-associated protein tau (MAPT)
D05XDZ,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D05XDZ,Monocyte chemotactic and activating factor (CCL2)
D05XDZ,N-acetyl aspartate (NAA)
D05XDZ,Pittsburgh compound B(PIB)
D06UWF,AIx-42
D06UWF,B-Amyloid
D06UWF,disproportionate atrophy
D06UWF,Tau protein
D06UWF,11C-(R)-PK11195
D06UWF,123I-5IA-85380
D06UWF,123I-IBVM
D06UWF,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D06UWF,AIo
D06UWF,Arterial spin labeling (ASL)
D06UWF,Choline
D06UWF,Creatine
D06UWF,Diffusion tensor imaging (DTI)
D06UWF,florbetapir
D06UWF,Glutamate
D06UWF,Glutamine
D06UWF,Isoprostanes
D06UWF,longitudinal MRI volumetric data
D06UWF,medial temporal lobe (MTL)
D06UWF,Myoinositol
D06UWF,Phosphocreatine
D06UWF,P-tau 231
D06UWF,Regional blood oxygen level dependent (BOLD)
D06UWF,AI40
D06UWF,pTau181
D06UWF,PTau199
D06UWF,PTau231
D06UWF,age
D06UWF,123I-quinuclidinyl benzilate (123I-QNB)
D06UWF,123I-quinuclidinylbenzilate (123I-QNB)
D06UWF,18F-fluorodeoxyglucose (FDG)
D06UWF,Adapter protein X11beta (APBA2)
D06UWF,Apolipoprotein E (APOE)
D06UWF,Florbetaben (18F-BAY94-9172)
D06UWF,Microtubule-associated protein tau (MAPT)
D06UWF,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D06UWF,Monocyte chemotactic and activating factor (CCL2)
D06UWF,N-acetyl aspartate (NAA)
D06UWF,Pittsburgh compound B(PIB)
D02VHE,AIx-42
D02VHE,B-Amyloid
D02VHE,disproportionate atrophy
D02VHE,Tau protein
D02VHE,11C-(R)-PK11195
D02VHE,123I-5IA-85380
D02VHE,123I-IBVM
D02VHE,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D02VHE,AIo
D02VHE,Arterial spin labeling (ASL)
D02VHE,Choline
D02VHE,Creatine
D02VHE,Diffusion tensor imaging (DTI)
D02VHE,florbetapir
D02VHE,Glutamate
D02VHE,Glutamine
D02VHE,Isoprostanes
D02VHE,longitudinal MRI volumetric data
D02VHE,medial temporal lobe (MTL)
D02VHE,Myoinositol
D02VHE,Phosphocreatine
D02VHE,P-tau 231
D02VHE,Regional blood oxygen level dependent (BOLD)
D02VHE,AI40
D02VHE,pTau181
D02VHE,PTau199
D02VHE,PTau231
D02VHE,age
D02VHE,123I-quinuclidinyl benzilate (123I-QNB)
D02VHE,123I-quinuclidinylbenzilate (123I-QNB)
D02VHE,18F-fluorodeoxyglucose (FDG)
D02VHE,Adapter protein X11beta (APBA2)
D02VHE,Apolipoprotein E (APOE)
D02VHE,Florbetaben (18F-BAY94-9172)
D02VHE,Microtubule-associated protein tau (MAPT)
D02VHE,Mitochondrial import receptor subunit TOM40 homolog (TOMM40)
D02VHE,Monocyte chemotactic and activating factor (CCL2)
D02VHE,N-acetyl aspartate (NAA)
D02VHE,Pittsburgh compound B(PIB)
D0R7EA,AIx-42
D0R7EA,B-Amyloid
D0R7EA,disproportionate atrophy
D0R7EA,Tau protein
D0R7EA,11C-(R)-PK11195
D0R7EA,123I-5IA-85380
D0R7EA,123I-IBVM
D0R7EA,2-(1-{6-[(2-[F-18]fluoroethyl)(methyl)amino]-2-naphthyl}ethylidene) malononitril e (FDDNP)
D0R7EA,AIo
D0R7EA,Arterial spin labeling (ASL)
D0R7EA,Choline
D0R7EA,Creatine
D0R7EA,Diffusion tensor imaging (DTI)
